Tanggal,Open,High,Low,Close,Volume
2020-03-23,4760.0,5000.0,4405.0,4430.0,217843500
2020-03-24,4450.0,4995.0,4450.0,4500.0,253971000
2020-03-26,4650.0,5395.0,4650.0,5280.0,331633000
2020-03-27,5360.0,5895.0,5355.0,5510.0,269683000
2020-03-30,5480.0,5555.0,5155.0,5495.0,159964500
2020-03-31,5660.0,5710.0,5485.0,5525.0,182638500
2020-04-01,5560.0,5750.0,5425.0,5480.0,152831500
2020-04-02,5470.0,5470.0,5360.0,5410.0,136623500
2020-04-03,5460.0,5530.0,5365.0,5495.0,110506000
2020-04-06,5520.0,5740.0,5495.0,5735.0,78184000
2020-04-07,5735.0,6100.0,5580.0,5655.0,149153500
2020-04-08,5655.0,5660.0,5480.0,5635.0,106111500
2020-04-09,5600.0,5695.0,5500.0,5595.0,89997000
2020-04-13,5540.0,5615.0,5480.0,5500.0,58043000
2020-04-14,5505.0,5590.0,5445.0,5515.0,95796000
2020-04-15,5515.0,5630.0,5445.0,5485.0,95342000
2020-04-16,5485.0,5520.0,5185.0,5240.0,176990500
2020-04-17,5300.0,5445.0,5280.0,5425.0,160935500
2020-04-20,5430.0,5500.0,5330.0,5355.0,90744000
2020-04-21,5355.0,5355.0,5160.0,5160.0,73431000
2020-04-22,5160.0,5235.0,5045.0,5145.0,107263500
2020-04-23,5180.0,5245.0,5120.0,5120.0,105419500
2020-04-24,5120.0,5140.0,4920.0,4920.0,131149500
2020-04-27,4940.0,5020.0,4855.0,4960.0,151103500
2020-04-28,4960.0,4975.0,4805.0,4830.0,180488000
2020-04-29,4825.0,4850.0,4800.0,4850.0,121161000
2020-04-30,4880.0,5250.0,4880.0,5170.0,174081000
2020-05-04,5150.0,5300.0,5000.0,5220.0,114497500
2020-05-05,5220.0,5340.0,5200.0,5285.0,118643500
2020-05-06,5315.0,5370.0,5300.0,5355.0,86395500
2020-05-08,5345.0,5400.0,5150.0,5245.0,123028000
2020-05-11,5245.0,5325.0,5245.0,5295.0,40615500
2020-05-12,5340.0,5340.0,5030.0,5220.0,118660000
2020-05-13,5160.0,5170.0,5085.0,5110.0,94973000
2020-05-14,5070.0,5110.0,4905.0,4920.0,131268000
2020-05-15,4920.0,4995.0,4680.0,4785.0,205790000
2020-05-18,4800.0,4845.0,4750.0,4765.0,139997500
2020-05-19,4840.0,4960.0,4680.0,4680.0,128504500
2020-05-20,4720.0,4800.0,4690.0,4765.0,119158000
2020-05-26,4775.0,5000.0,4775.0,4970.0,176076500
2020-05-27,4970.0,5000.0,4855.0,4965.0,151753500
2020-05-28,5000.0,5320.0,5000.0,5295.0,229233000
2020-05-29,5295.0,5295.0,5190.0,5190.0,399414000
2020-06-02,5260.0,5500.0,5240.0,5360.0,181369500
2020-06-03,5410.0,5780.0,5400.0,5780.0,279673500
2020-06-04,5780.0,5990.0,5600.0,5790.0,236158500
2020-06-05,5790.0,5855.0,5585.0,5725.0,88157500
2020-06-08,5755.0,5925.0,5755.0,5900.0,173557500
2020-06-09,5940.0,5995.0,5795.0,5805.0,100110000
2020-06-10,5800.0,5865.0,5595.0,5800.0,115382500
2020-06-11,5750.0,5810.0,5605.0,5680.0,85187500
2020-06-12,5680.0,5680.0,5480.0,5670.0,96044000
2020-06-15,5680.0,5710.0,5500.0,5500.0,100844500
2020-06-16,5580.0,5795.0,5580.0,5760.0,91518500
2020-06-17,5800.0,5800.0,5680.0,5720.0,79800000
2020-06-18,5720.0,5740.0,5585.0,5585.0,68032000
2020-06-19,5600.0,5650.0,5545.0,5575.0,110071000
2020-06-22,5595.0,5660.0,5530.0,5540.0,51590500
2020-06-23,5570.0,5660.0,5520.0,5620.0,69954000
2020-06-24,5650.0,5760.0,5640.0,5705.0,57333000
2020-06-25,5700.0,5745.0,5640.0,5725.0,51415000
2020-06-26,5720.0,5760.0,5640.0,5645.0,57467500
2020-06-29,5640.0,5695.0,5585.0,5675.0,48796500
2020-06-30,5700.0,5740.0,5660.0,5695.0,74474000
2020-07-01,5700.0,5800.0,5675.0,5800.0,63959000
2020-07-02,5775.0,5870.0,5760.0,5870.0,75585500
2020-07-03,5870.0,5905.0,5840.0,5870.0,52219000
2020-07-06,5860.0,5935.0,5850.0,5935.0,67800000
2020-07-07,5940.0,5995.0,5900.0,5990.0,74168000
2020-07-08,5990.0,6265.0,5980.0,6200.0,106444500
2020-07-09,6210.0,6240.0,6030.0,6100.0,93543500
2020-07-10,6100.0,6240.0,6080.0,6200.0,67224000
2020-07-13,6230.0,6240.0,6140.0,6175.0,86006000
2020-07-14,6175.0,6200.0,6110.0,6200.0,45616500
2020-07-15,6200.0,6240.0,6150.0,6150.0,61468000
2020-07-16,6150.0,6200.0,6140.0,6180.0,66520500
2020-07-17,6135.0,6180.0,6040.0,6120.0,73348000
2020-07-20,6120.0,6160.0,6060.0,6140.0,59794500
2020-07-21,6100.0,6235.0,6100.0,6200.0,84159500
2020-07-22,6210.0,6250.0,6130.0,6180.0,44725500
2020-07-23,6180.0,6215.0,6140.0,6200.0,84026500
2020-07-24,6200.0,6200.0,6100.0,6100.0,58366500
2020-07-27,6100.0,6140.0,6000.0,6100.0,41972500
2020-07-28,6120.0,6200.0,6060.0,6185.0,65279000
2020-07-29,6185.0,6185.0,6100.0,6135.0,50262500
2020-07-30,6135.0,6240.0,6055.0,6240.0,80533500
2020-08-03,6220.0,6235.0,5825.0,6130.0,137079000
2020-08-04,6155.0,6220.0,6130.0,6210.0,79357000
2020-08-05,6200.0,6220.0,6100.0,6205.0,49393000
2020-08-06,6215.0,6295.0,6185.0,6260.0,55258500
2020-08-07,6265.0,6285.0,6160.0,6180.0,43621000
2020-08-10,6180.0,6200.0,6105.0,6120.0,37774500
2020-08-11,6140.0,6200.0,6130.0,6175.0,38795500
2020-08-12,6175.0,6260.0,6160.0,6260.0,35612000
2020-08-13,6260.0,6300.0,6180.0,6300.0,48581000
2020-08-14,6300.0,6405.0,6240.0,6405.0,57316000
2020-08-18,6405.0,6425.0,6300.0,6360.0,81563500
2020-08-19,6360.0,6410.0,6310.0,6330.0,58793500
2020-08-24,6340.0,6380.0,6280.0,6315.0,66882500
2020-08-25,6320.0,6380.0,6305.0,6365.0,49211000
2020-08-26,6385.0,6390.0,6305.0,6340.0,42983000
2020-08-27,6365.0,6600.0,6340.0,6600.0,68326000
2020-08-28,6560.0,6600.0,6425.0,6495.0,52292500
2020-08-31,6500.0,6540.0,6275.0,6275.0,97032000
2020-09-01,6280.0,6520.0,6240.0,6520.0,67446000
2020-09-02,6520.0,6560.0,6365.0,6435.0,66065000
2020-09-03,6465.0,6500.0,6300.0,6500.0,68208500
2020-09-04,6450.0,6450.0,6265.0,6380.0,80613500
2020-09-07,6335.0,6360.0,6200.0,6285.0,64249500
2020-09-08,6285.0,6360.0,6285.0,6335.0,39649000
2020-09-09,6300.0,6320.0,6210.0,6245.0,49285000
2020-09-10,6220.0,6220.0,5810.0,5810.0,175735000
2020-09-11,5800.0,5975.0,5620.0,5905.0,403032500
2020-09-14,6000.0,6115.0,5985.0,6050.0,138115000
2020-09-15,6040.0,6100.0,5860.0,5860.0,170087000
2020-09-16,5860.0,5870.0,5745.0,5750.0,158565500
2020-09-17,5750.0,5855.0,5665.0,5755.0,138796000
2020-09-18,5700.0,5735.0,5570.0,5630.0,316912000
2020-09-21,5640.0,5735.0,5595.0,5605.0,112443000
2020-09-22,5520.0,5565.0,5430.0,5450.0,163442500
2020-09-23,5450.0,5585.0,5425.0,5505.0,100517000
2020-09-24,5430.0,5535.0,5390.0,5445.0,88618500
2020-09-25,5480.0,5625.0,5460.0,5610.0,100705000
2020-09-28,5650.0,5695.0,5500.0,5515.0,93522000
2020-09-29,5575.0,5635.0,5460.0,5505.0,117778500
2020-09-30,5565.0,5565.0,5420.0,5420.0,107377000
2020-10-01,5485.0,5570.0,5480.0,5570.0,56893000
2020-10-02,5560.0,5565.0,5440.0,5505.0,66848000
2020-10-05,5515.0,5560.0,5460.0,5520.0,58291000
2020-10-06,5630.0,5715.0,5600.0,5700.0,141955500
2020-10-07,5600.0,5755.0,5580.0,5755.0,89937500
2020-10-08,5790.0,5800.0,5710.0,5780.0,77384500
2020-10-09,5750.0,5775.0,5720.0,5775.0,54250500
2020-10-12,5840.0,5875.0,5830.0,5855.0,82918500
2020-10-13,5840.0,5860.0,5770.0,5855.0,48250500
2020-10-14,5840.0,5900.0,5810.0,5900.0,83117500
2020-10-15,5875.0,5880.0,5760.0,5785.0,82067000
2020-10-16,5785.0,5790.0,5730.0,5760.0,89051500
2020-10-19,5750.0,5900.0,5710.0,5900.0,56871500
2020-10-20,5880.0,5880.0,5785.0,5805.0,74995500
2020-10-21,5860.0,5865.0,5730.0,5780.0,77944000
2020-10-22,5740.0,5800.0,5705.0,5800.0,96872500
2020-10-23,5840.0,5840.0,5750.0,5770.0,66328000
2020-10-26,5725.0,5835.0,5725.0,5815.0,70452500
2020-10-27,5815.0,5830.0,5755.0,5790.0,89482000
2020-11-02,5760.0,5825.0,5720.0,5820.0,151006500
2020-11-03,5840.0,5895.0,5835.0,5890.0,78152000
2020-11-04,5900.0,5940.0,5785.0,5820.0,78626000
2020-11-05,5900.0,6180.0,5900.0,6150.0,161090000
2020-11-06,6160.0,6300.0,6060.0,6300.0,137303500
2020-11-09,6300.0,6400.0,6215.0,6285.0,82739500
2020-11-10,6395.0,6600.0,6380.0,6480.0,191073500
2020-11-11,6540.0,6565.0,6480.0,6540.0,131383500
2020-11-12,6410.0,6495.0,6405.0,6420.0,83082500
2020-11-13,6420.0,6450.0,6320.0,6390.0,82374500
2020-11-16,6485.0,6485.0,6385.0,6480.0,54905000
2020-11-17,6500.0,6565.0,6490.0,6550.0,119784000
2020-11-18,6550.0,6575.0,6540.0,6570.0,99789000
2020-11-19,6520.0,6640.0,6515.0,6615.0,147346500
2020-11-20,6640.0,6650.0,6550.0,6600.0,68468500
2020-11-23,6600.0,6610.0,6550.0,6600.0,75265500
2020-11-24,6600.0,6600.0,6545.0,6565.0,72349500
2020-11-25,6580.0,6585.0,6380.0,6410.0,170140500
2020-11-26,6350.0,6490.0,6300.0,6480.0,64339000
2020-11-27,6480.0,6490.0,6380.0,6385.0,87361500
2020-11-30,6385.0,6400.0,6135.0,6205.0,393091500
2020-12-01,6220.0,6435.0,6220.0,6395.0,114563500
2020-12-02,6460.0,6485.0,6340.0,6450.0,93897500
2020-12-03,6500.0,6525.0,6425.0,6460.0,98210000
2020-12-04,6460.0,6465.0,6360.0,6390.0,64995500
2020-12-07,6500.0,6580.0,6480.0,6520.0,96636000
2020-12-08,6520.0,6520.0,6425.0,6490.0,70561500
2020-12-10,6590.0,6600.0,6540.0,6575.0,151420500
2020-12-11,6600.0,6780.0,6595.0,6735.0,214160000
2020-12-14,6800.0,6830.0,6795.0,6820.0,179785500
2020-12-15,6830.0,6900.0,6605.0,6790.0,164024500
2020-12-16,6860.0,6950.0,6840.0,6950.0,138674000
2020-12-17,6965.0,7000.0,6820.0,6935.0,91920000
2020-12-18,6935.0,6935.0,6755.0,6800.0,147238500
2020-12-21,6890.0,6890.0,6800.0,6830.0,93692500
2020-12-22,6740.0,6820.0,6710.0,6715.0,61790500
2020-12-23,6905.0,6905.0,6620.0,6725.0,76948000
2020-12-28,6790.0,6820.0,6660.0,6780.0,60234000
2020-12-29,6775.0,6810.0,6740.0,6765.0,34212500
2020-12-30,6800.0,6800.0,6700.0,6770.0,52675500
2021-01-04,6800.0,6855.0,6720.0,6835.0,47937000
2021-01-05,6860.0,7090.0,6850.0,7090.0,104831000
2021-01-06,7050.0,7075.0,6880.0,6945.0,89753500
2021-01-07,7000.0,7050.0,6910.0,6965.0,71360000
2021-01-08,7035.0,7080.0,6975.0,7050.0,75033500
2021-01-11,7150.0,7360.0,7145.0,7345.0,169034500
2021-01-12,7345.0,7380.0,7160.0,7160.0,95235000
2021-01-13,7245.0,7275.0,7070.0,7120.0,76581500
2021-01-14,7050.0,7090.0,6995.0,7020.0,89319500
2021-01-15,7095.0,7100.0,6840.0,6955.0,89853500
2021-01-18,6955.0,7125.0,6845.0,7120.0,86343000
2021-01-19,7120.0,7120.0,7005.0,7095.0,73777000
2021-01-20,7165.0,7295.0,7070.0,7095.0,107216000
2021-01-21,7280.0,7300.0,7060.0,7075.0,66428000
2021-01-22,7075.0,7160.0,7075.0,7080.0,80829000
2021-01-25,7200.0,7200.0,7000.0,7035.0,76836500
2021-01-26,6955.0,7000.0,6820.0,6820.0,98658000
2021-01-27,6820.0,6930.0,6705.0,6790.0,97920000
2021-01-28,6790.0,6925.0,6790.0,6900.0,104627000
2021-01-29,6900.0,7000.0,6760.0,6760.0,132762500
2021-02-01,6760.0,6920.0,6595.0,6820.0,113129000
2021-02-02,6965.0,6980.0,6800.0,6800.0,86741000
2021-02-03,7000.0,7000.0,6825.0,6825.0,67291000
2021-02-04,6920.0,7000.0,6835.0,6855.0,80950500
2021-02-05,6870.0,6950.0,6855.0,6915.0,51602000
2021-02-08,7050.0,7055.0,6880.0,6920.0,45604000
2021-02-09,7000.0,7030.0,6955.0,6980.0,75574000
2021-02-10,7050.0,7050.0,6900.0,6920.0,44984500
2021-02-11,6985.0,6985.0,6840.0,6880.0,36926000
2021-02-15,6830.0,6890.0,6720.0,6800.0,83922000
2021-02-16,6880.0,6945.0,6830.0,6940.0,47221000
2021-02-17,6890.0,6960.0,6850.0,6900.0,66011500
2021-02-18,6850.0,6900.0,6735.0,6735.0,91204000
2021-02-19,6780.0,6850.0,6760.0,6825.0,70487500
2021-02-22,6900.0,6940.0,6790.0,6790.0,68913000
2021-02-23,6820.0,6845.0,6775.0,6825.0,58360000
2021-02-24,6825.0,6835.0,6725.0,6725.0,71869000
2021-02-25,6740.0,6770.0,6680.0,6705.0,78688000
2021-02-26,6705.0,6810.0,6645.0,6710.0,173631500
2021-03-01,6830.0,7045.0,6800.0,7045.0,205539000
2021-03-02,7120.0,7160.0,7000.0,7015.0,81446500
2021-03-03,7065.0,7085.0,7000.0,7000.0,84470000
2021-03-04,6905.0,7000.0,6720.0,6720.0,120802500
2021-03-05,6720.0,6925.0,6720.0,6800.0,111871500
2021-03-08,6950.0,6950.0,6720.0,6720.0,90883000
2021-03-09,6700.0,6715.0,6600.0,6605.0,135582000
2021-03-10,6720.0,6720.0,6620.0,6705.0,50302000
2021-03-12,6875.0,6880.0,6715.0,6765.0,74328000
2021-03-15,6815.0,6820.0,6665.0,6665.0,57416000
2021-03-16,6710.0,6710.0,6620.0,6625.0,70755500
2021-03-17,6650.0,6665.0,6605.0,6610.0,71474500
2021-03-18,6620.0,6720.0,6610.0,6705.0,70067500
2021-03-19,6770.0,6770.0,6625.0,6760.0,125853000
2021-03-22,6640.0,6680.0,6610.0,6620.0,67523500
2021-03-23,6720.0,6720.0,6555.0,6565.0,127762500
2021-03-24,6515.0,6550.0,6420.0,6440.0,152050000
2021-03-25,6400.0,6440.0,6330.0,6370.0,119101500
2021-03-26,6370.0,6445.0,6300.0,6415.0,134467500
2021-03-29,6410.0,6515.0,6360.0,6360.0,113370500
2021-03-30,6370.0,6455.0,6370.0,6395.0,83115500
2021-03-31,6390.0,6395.0,6145.0,6215.0,223390500
2021-04-01,6215.0,6270.0,6155.0,6225.0,112286000
2021-04-05,6250.0,6290.0,6155.0,6155.0,73311500
2021-04-06,6135.0,6170.0,6080.0,6165.0,80215000
2021-04-07,6155.0,6275.0,6135.0,6250.0,107908000
2021-04-08,6200.0,6215.0,6125.0,6135.0,123697500
2021-04-09,6315.0,6320.0,6145.0,6200.0,116961000
2021-04-12,6295.0,6295.0,6060.0,6065.0,110411500
2021-04-13,6050.0,6060.0,5980.0,6000.0,119211500
2021-04-14,6105.0,6305.0,6060.0,6305.0,135519500
2021-04-15,6305.0,6310.0,6180.0,6280.0,102686500
2021-04-16,6370.0,6370.0,6215.0,6275.0,79293500
2021-04-19,6275.0,6280.0,6230.0,6270.0,47095000
2021-04-20,6200.0,6250.0,6185.0,6235.0,72721000
2021-04-21,6200.0,6225.0,6165.0,6165.0,68397000
2021-04-22,6200.0,6275.0,6180.0,6215.0,63758000
2021-04-23,6280.0,6395.0,6225.0,6390.0,108498500
2021-04-26,6395.0,6400.0,6280.0,6285.0,108742000
2021-04-27,6370.0,6435.0,6355.0,6405.0,132650000
2021-04-28,6400.0,6405.0,6315.0,6320.0,87660000
2021-04-29,6460.0,6460.0,6360.0,6410.0,57355000
2021-04-30,6450.0,6450.0,6380.0,6405.0,65829500
2021-05-03,6480.0,6480.0,6345.0,6390.0,42065500
2021-05-04,6350.0,6430.0,6340.0,6400.0,50123500
2021-05-05,6420.0,6430.0,6400.0,6425.0,51685000
2021-05-06,6400.0,6450.0,6400.0,6425.0,38115500
2021-05-07,6460.0,6460.0,6385.0,6400.0,48864000
2021-05-10,6400.0,6420.0,6395.0,6420.0,68180500
2021-05-11,6400.0,6480.0,6305.0,6480.0,70680000
2021-05-17,6500.0,6500.0,6375.0,6500.0,129058500
2021-05-18,6400.0,6455.0,6365.0,6390.0,73563000
2021-05-19,6380.0,6400.0,6335.0,6345.0,64912500
2021-05-20,6390.0,6435.0,6350.0,6380.0,64950000
2021-05-21,6450.0,6450.0,6260.0,6360.0,92620000
2021-05-24,6355.0,6380.0,6290.0,6325.0,59210000
2021-05-25,6300.0,6440.0,6300.0,6355.0,87470000
2021-05-27,6440.0,6480.0,6270.0,6270.0,537971500
2021-05-28,6330.0,6370.0,6330.0,6340.0,102108500
2021-05-31,6360.0,6390.0,6325.0,6375.0,101442000
2021-06-02,6500.0,6515.0,6420.0,6465.0,141732500
2021-06-03,6495.0,6600.0,6430.0,6600.0,133810500
2021-06-04,6620.0,6620.0,6500.0,6580.0,62108500
2021-06-07,6560.0,6570.0,6430.0,6530.0,62576000
2021-06-08,6575.0,6575.0,6430.0,6430.0,64348000
2021-06-09,6360.0,6535.0,6360.0,6530.0,77198000
2021-06-10,6555.0,6620.0,6490.0,6620.0,73262500
2021-06-11,6570.0,6580.0,6460.0,6470.0,72780500
2021-06-14,6520.0,6520.0,6400.0,6410.0,61478500
2021-06-15,6445.0,6470.0,6405.0,6470.0,87799000
2021-06-16,6420.0,6435.0,6360.0,6385.0,48984000
2021-06-17,6390.0,6390.0,6275.0,6330.0,68448500
2021-06-18,6300.0,6345.0,6280.0,6325.0,118043000
2021-06-21,6300.0,6300.0,6210.0,6250.0,60823500
2021-06-22,6250.0,6390.0,6240.0,6340.0,65824000
2021-06-23,6295.0,6340.0,6230.0,6230.0,52451000
2021-06-24,6310.0,6310.0,6200.0,6210.0,56010000
2021-06-25,6230.0,6260.0,6190.0,6190.0,68939500
2021-06-28,6100.0,6150.0,6055.0,6055.0,84420500
2021-06-29,6050.0,6090.0,6040.0,6045.0,53704000
2021-06-30,6000.0,6070.0,6000.0,6025.0,65795000
2021-07-01,6060.0,6075.0,6000.0,6025.0,58153000
2021-07-02,6070.0,6140.0,6040.0,6100.0,67392500
2021-07-05,6100.0,6130.0,6070.0,6110.0,39710500
2021-07-06,6110.0,6110.0,6055.0,6055.0,34279500
2021-07-07,6180.0,6180.0,6030.0,6065.0,35595000
2021-07-08,6000.0,6040.0,5980.0,6015.0,47297000
2021-07-09,6010.0,6020.0,5990.0,6020.0,40707500
2021-07-12,6070.0,6180.0,6020.0,6170.0,65981500
2021-07-13,6170.0,6175.0,6015.0,6045.0,65946500
2021-07-14,6020.0,6030.0,5980.0,5990.0,59321000
2021-07-15,6000.0,6115.0,5995.0,6115.0,49724000
2021-07-16,6170.0,6170.0,6055.0,6110.0,47998500
2021-07-19,6110.0,6110.0,6005.0,6005.0,47119000
2021-07-21,6050.0,6120.0,6010.0,6010.0,55009500
2021-07-22,6115.0,6155.0,6050.0,6155.0,60792000
2021-07-23,6180.0,6190.0,6025.0,6035.0,79938000
2021-07-26,6040.0,6060.0,6005.0,6005.0,48171500
2021-07-27,6005.0,6060.0,6000.0,6005.0,53107500
2021-07-28,6005.0,6010.0,5970.0,5980.0,74133000
2021-07-29,6055.0,6085.0,5980.0,6040.0,84605000
2021-07-30,6040.0,6100.0,5960.0,5970.0,105685000
2021-08-02,6060.0,6065.0,5905.0,5960.0,119981500
2021-08-03,6025.0,6180.0,5985.0,6145.0,110071500
2021-08-04,6145.0,6150.0,6060.0,6120.0,41112000
2021-08-05,6170.0,6310.0,6140.0,6300.0,93768000
2021-08-06,6360.0,6360.0,6135.0,6160.0,67285000
2021-08-09,6135.0,6200.0,6105.0,6200.0,52858500
2021-08-10,6250.0,6300.0,6115.0,6300.0,60446000
2021-08-12,6120.0,6320.0,6120.0,6300.0,118325500
2021-08-13,6350.0,6435.0,6325.0,6410.0,86929000
2021-08-16,6420.0,6420.0,6305.0,6420.0,69282000
2021-08-18,6520.0,6760.0,6460.0,6600.0,186354500
2021-08-19,6600.0,6600.0,6530.0,6600.0,100926000
2021-08-20,6600.0,6600.0,6510.0,6600.0,120163500
2021-08-23,6515.0,6590.0,6515.0,6590.0,68253000
2021-08-24,6570.0,6600.0,6500.0,6600.0,59561500
2021-08-25,6600.0,6605.0,6585.0,6600.0,80751500
2021-08-26,6560.0,6580.0,6470.0,6560.0,74337000
2021-08-27,6490.0,6530.0,6490.0,6510.0,71572500
2021-08-30,6530.0,6580.0,6520.0,6565.0,74564500
2021-08-31,6520.0,6570.0,6515.0,6550.0,115373500
2021-09-01,6550.0,6600.0,6535.0,6565.0,67362500
2021-09-02,6525.0,6575.0,6455.0,6540.0,53257000
2021-09-03,6560.0,6600.0,6515.0,6600.0,35764500
2021-09-06,6600.0,6605.0,6550.0,6575.0,36780000
2021-09-07,6595.0,6605.0,6570.0,6570.0,53902000
2021-09-08,6550.0,6595.0,6420.0,6440.0,77888000
2021-09-09,6410.0,6570.0,6410.0,6570.0,110074000
2021-09-10,6495.0,6565.0,6495.0,6520.0,41483500
2021-09-13,6560.0,6560.0,6525.0,6555.0,29929000
2021-09-14,6590.0,6595.0,6495.0,6545.0,51990500
2021-09-15,6545.0,6550.0,6485.0,6495.0,44514000
2021-09-16,6580.0,6580.0,6480.0,6500.0,58672500
2021-09-17,6490.0,6535.0,6480.0,6520.0,117540000
2021-09-20,6570.0,6590.0,6510.0,6585.0,73157500
2021-09-21,6510.0,6535.0,6470.0,6490.0,57115500
2021-09-22,6500.0,6580.0,6500.0,6555.0,68722000
2021-09-23,6555.0,6590.0,6545.0,6580.0,60998500
2021-09-24,6500.0,6585.0,6500.0,6585.0,60539500
2021-09-27,6585.0,6595.0,6555.0,6580.0,55052500
2021-09-28,6540.0,6560.0,6500.0,6520.0,80186000
2021-09-29,6520.0,6580.0,6515.0,6580.0,74079000
2021-09-30,6600.0,7000.0,6595.0,7000.0,156848000
2021-10-01,6900.0,6900.0,6710.0,6760.0,103954500
2021-10-04,6740.0,6960.0,6740.0,6960.0,74719000
2021-10-05,6910.0,6945.0,6860.0,6945.0,54986500
2021-10-06,6980.0,7180.0,6970.0,7180.0,174312000
2021-10-07,7175.0,7175.0,7080.0,7160.0,107263500
2021-10-08,7200.0,7300.0,7175.0,7290.0,94643500
2021-10-11,7240.0,7290.0,7230.0,7255.0,47201000
2021-10-12,7255.0,7320.0,7245.0,7320.0,91067000
2021-10-13,7400.0,8250.0,7400.0,7525.0,210893300
2021-10-14,7600.0,7900.0,7600.0,7750.0,138811900
2021-10-15,7800.0,7875.0,7450.0,7650.0,142378200
2021-10-18,7650.0,7675.0,7475.0,7525.0,116644300
2021-10-19,7475.0,7525.0,7350.0,7500.0,134601200
2021-10-21,7500.0,7550.0,7350.0,7400.0,106120100
2021-10-22,7450.0,7550.0,7425.0,7525.0,96730700
2021-10-25,7400.0,7525.0,7400.0,7525.0,60329800
2021-10-26,7600.0,7600.0,7500.0,7525.0,70103000
2021-10-27,7575.0,7575.0,7425.0,7450.0,57067000
2021-10-28,7350.0,7425.0,7350.0,7375.0,75271900
2021-10-29,7450.0,7475.0,7375.0,7475.0,60639200
2021-11-01,7550.0,7550.0,7400.0,7400.0,38593400
2021-11-02,7375.0,7425.0,7250.0,7300.0,90535400
